uid,iid,score,time
7,10460,5,1052
7,10464,4,1128
7,10468,4,1075
7,10521,4,1139
7,10534,5,1127
7,10561,4,1056
7,10562,4,1056
7,10583,4,1084
7,10606,4,1232
7,10617,4,1084
7,10629,5,1118
7,10638,5,1168
7,10664,4,1127
7,10668,4,1115
7,10689,4,1223
7,10691,4,1043
7,10699,5,1137
7,10706,5,1235
7,10711,4,1236
7,10716,3,1240
7,10735,5,1122
7,10737,3,1131
7,10812,5,1129
7,10826,5,1126
7,10848,3,1167
7,10862,3,1215
7,10864,5,1172
7,10878,5,1228
7,10933,5,1220
7,10975,5,1132
7,10989,3,1122
7,10994,4,1210
7,10999,4,1209
7,11014,5,1113
7,11018,4,1183
7,11064,4,1322
7,11074,5,1116
7,11085,4,1127
7,11093,5,1043
7,11096,5,1246
7,11100,4,1215
7,11118,4,1172
7,11147,4,1342
7,11150,3,1247
7,11153,5,1194
7,11166,5,1164
7,11174,5,1205
7,11192,3,1151
7,11202,4,1236
7,11205,4,1128
7,11218,5,1240
7,11237,3,1200
7,11260,4,1175
7,11270,5,1084
7,11271,5,1228
7,11294,4,1194
7,11325,3,1154
7,11327,3,1196
7,11348,4,1043
7,11369,4,1224
7,11453,5,1322
7,11463,5,1247
7,11472,5,1203
7,11489,5,1172
7,11492,3,1131
7,11512,4,1084
7,11520,5,1202
7,11549,5,1255
7,11558,5,1172
7,11559,3,1215
7,11609,4,1236
7,11640,4,1322
7,11642,3,1233
7,11656,5,1122
7,11659,5,1084
7,11660,5,1194
7,11677,4,1222
7,11685,5,1322
7,11723,5,1133
7,11739,5,1182
7,11761,5,1205
7,11786,5,1232
7,11795,5,1322
7,11826,4,1322
7,11944,5,1222
7,11954,4,1214
7,11959,4,1106
7,12001,5,1222
7,12089,5,1161
7,12118,5,1228
7,12127,4,1210
7,12136,4,1172
7,12151,4,1115
7,12167,4,1246
7,12170,3,1177
7,12197,4,1247
7,12214,5,1127
7,12229,4,1322
7,12251,4,1322
7,12301,3,1127
7,12306,5,1106
7,12314,5,1139
7,12318,5,1330
7,12344,5,1124
7,12351,4,1160
7,12355,5,1303
7,12362,3,1127
7,12371,5,1233
7,12386,5,1322
7,12397,2,1124
7,12412,3,1181
7,12456,5,1342
7,12507,5,1172
7,12583,4,1248
7,12685,5,1247
7,12698,2,1342
7,12726,5,1235
7,12729,5,1228
7,12733,5,1143
7,12740,5,1205
7,12741,5,1235
7,12745,3,1128
7,12769,4,1322
7,12860,4,1322
7,12894,5,1243
7,12901,5,1224
7,12906,3,1232
7,12924,5,1236
7,12928,5,1248
7,12954,5,1218
7,12983,5,1322
7,13000,3,1330
7,13013,4,1322
7,13186,4,1236
7,13215,5,1257
7,13380,4,1228
7,13386,4,1222
7,13462,4,1228
7,13465,4,1215
7,14171,4,1330
7,14560,4,1342
7,14709,4,1342
8,2,3,26
8,8,3,406
8,13,4,26
8,30,3,26
8,35,3,26
8,39,4,26
8,44,4,406
8,59,3,406
8,74,4,26
8,112,3,26
8,115,4,406
8,131,4,26
8,139,3,26
8,146,3,26
8,147,3,26
8,150,4,406
8,159,3,26
8,170,4,406
8,172,4,26
8,191,4,26
8,208,4,26
8,212,4,26
8,222,3,26
8,228,4,26
8,245,4,26
8,267,4,26
8,291,4,26
8,302,3,26
8,315,3,26
8,328,3,26
8,333,3,26
8,334,3,26
8,339,4,26
8,356,4,26
8,357,4,26
8,358,4,26
8,359,4,26
8,410,4,406
8,421,3,26
8,426,4,26
8,432,3,26
8,437,4,26
8,475,2,26
8,512,4,26
8,532,4,406
8,547,4,26
8,555,4,26
8,572,3,26
8,613,3,26
8,615,3,26
8,628,3,26
8,639,4,26
8,658,2,26
8,689,4,26
8,693,3,26
8,707,3,26
8,716,4,26
8,736,4,26
8,750,3,26
8,752,3,26
8,754,4,26
8,762,3,26
8,768,4,26
8,781,3,26
8,787,3,26
8,790,4,26
8,794,3,406
8,823,3,26
8,833,3,26
8,868,3,26
8,875,4,26
8,886,4,26
8,895,4,26
8,912,4,26
8,925,3,26
8,949,4,26
8,950,3,26
8,962,4,26
8,980,3,26
8,983,4,26
8,991,3,26
8,1002,4,26
8,1009,3,26
8,1015,4,26
8,1028,3,26
8,1041,4,26
8,1051,3,26
8,1055,3,406
8,1071,3,26
8,1082,3,26
8,1084,4,26
8,1107,3,406
8,1111,4,26
8,1138,4,26
8,1139,2,26
8,1164,3,26
8,1167,4,26
8,1188,3,406
8,1189,3,26
8,1229,3,26
8,1266,3,26
8,1293,4,26
8,1306,4,26
8,1311,3,26
8,1313,4,26
8,1323,4,26
8,1326,3,406
8,1328,4,26
8,1330,3,406
8,1336,3,26
8,1350,3,406
8,1364,3,406
8,1370,3,26
8,1393,4,26
8,1396,4,406
8,1399,4,26
8,1401,3,26
8,1403,4,26
8,1405,4,26
8,1406,4,26
8,1418,3,26
8,1419,3,26
8,1433,3,26
8,1439,3,26
8,1449,3,26
8,1451,2,26
8,1480,3,26
8,1484,4,26
8,1486,4,26
8,1488,3,406
8,1498,4,26
8,1526,3,26
8,1532,4,26
8,1542,3,26
8,1544,3,26
8,1545,3,26
8,1579,3,26
8,1612,4,26
8,1640,3,26
8,1641,3,26
8,1655,4,26
8,1705,3,26
8,1721,3,26
8,1731,2,406
8,1744,4,26
8,1764,4,26
8,1771,4,26
8,1782,3,406
8,1787,4,26
8,1814,3,26
8,1821,4,26
8,1823,4,26
8,1830,4,26
8,1849,5,26
8,1866,3,26
8,1883,4,406
8,1889,3,406
8,1890,3,406
8,1892,3,26
8,1894,3,26
8,1903,4,406
8,1914,4,406
8,1921,3,26
8,1922,3,26
8,1924,3,26
8,1927,3,26
8,1937,3,26
8,1947,4,26
8,1953,3,26
8,1957,4,26
8,1973,3,26
8,1976,3,26
8,1980,4,406
8,1981,3,406
8,2032,2,26
8,2035,3,406
8,2036,4,406
8,2040,3,26
8,2060,4,26
8,2102,3,26
8,2110,3,406
8,2115,3,26
8,2138,4,406
8,2147,2,26
8,2148,3,26
8,2167,4,26
8,2177,3,26
8,2181,4,26
8,2190,4,26
8,2217,3,406
8,2225,3,26
8,2247,4,406
8,2268,2,26
8,2290,4,26
8,2291,4,26
8,2298,3,26
8,2303,4,26
8,2329,4,26
8,2335,3,26
8,2358,4,26
8,2359,3,26
8,2360,3,406
8,2361,3,26
8,2362,4,26
8,2376,3,26
8,2381,4,26
8,2387,4,26
8,2392,3,26
8,2393,4,26
8,2399,3,26
8,2412,3,26
8,2452,4,26
8,2484,3,26
8,2498,3,26
8,2504,3,26
8,2507,3,26
8,2514,4,26
8,2516,4,26
8,2518,3,26
8,2526,4,406
8,2534,4,26
8,2538,4,26
8,2542,3,26
8,2546,4,26
8,2549,4,26
8,2562,3,26
8,2569,4,26
8,2577,2,26
8,2581,3,26
8,2591,3,26
8,2594,3,26
8,2616,3,26
8,2619,4,26
8,2620,3,26
8,2645,3,26
8,2654,4,26
8,2659,4,26
8,2666,5,26
8,2681,4,26
8,2683,3,26
8,2685,4,26
8,2702,3,26
8,2705,4,26
8,2721,4,26
8,2725,4,406
8,2755,3,406
8,2758,4,406
8,2762,3,26
8,2820,4,26
8,2823,3,406
8,2827,4,26
8,2829,4,26
8,2842,3,26
8,2857,4,406
8,2858,3,406
8,2865,4,26
8,2883,4,26
8,2886,5,406
8,2894,3,26
8,2899,4,26
8,2906,4,26
8,2917,4,26
8,2918,4,26
8,2921,4,26
8,2962,3,26
8,2966,4,26
8,3008,4,406
8,3012,4,406
8,3014,4,26
8,3036,4,26
8,3039,4,26
8,3044,2,26
8,3055,4,26
8,3078,3,406
8,3083,4,406
8,3086,3,26
8,3117,3,406
8,3128,4,406
8,3138,3,26
8,3141,4,26
8,3158,4,26
8,3160,4,26
8,3162,4,26
8,3173,3,26
8,3174,4,406
8,3181,4,26
8,3193,3,26
8,3212,3,26
8,3220,3,26
8,3224,3,26
8,3235,3,26
8,3237,4,406
8,3238,2,26
8,3241,3,406
8,3246,4,26
8,3248,3,26
8,3249,3,26
8,3266,4,26
8,3271,2,406
8,3292,4,26
8,3298,4,26
8,3325,4,26
8,3347,3,26
8,3374,4,26
8,3381,3,406
8,3391,4,26
8,3440,3,26
8,3486,4,26
8,3497,4,26
8,3507,4,26
8,3523,3,26
8,3525,2,406
8,3533,3,26
8,3545,4,26
8,3564,5,139
8,3576,3,26
8,3587,3,406
8,3613,4,26
8,3621,3,26
8,3645,4,26
8,3647,4,26
8,3653,3,26
8,3672,3,26
8,3698,3,26
8,3709,3,406
8,4168,3,406
8,4373,3,406
8,4384,3,406
8,4452,3,406
8,4776,3,406
8,4784,3,406
8,4846,3,406
8,4964,3,406
8,5199,3,406
8,5244,2,406
8,5310,4,406
8,5358,4,406
8,5383,3,406
8,5501,3,406
8,5582,4,406
8,5596,3,406
8,5651,4,406
8,5755,4,406
8,5850,4,406
8,5877,3,406
8,5976,2,406
8,5991,3,406
8,6055,4,406
8,6196,3,406
8,6362,2,406
8,6485,3,1247
8,6516,4,1319
8,6554,4,1248
8,6585,4,1196
8,6586,2,1319
8,6625,3,1319
8,6638,4,1319
8,6652,4,1319
8,6813,5,1319
8,6966,4,1318
8,6978,3,1319
8,7341,4,783
8,9314,3,1041
9,2,3,8
9,8,3,99
9,12,1,8
9,30,5,31
9,34,5,8
9,38,4,8
9,44,3,99
9,48,3,33
9,56,3,8
9,59,2,8
9,71,3,326
9,84,4,8
9,89,4,8
9,101,3,33
9,111,2,8
9,112,3,8
9,115,1,8
9,124,3,8
9,150,1,8
9,155,2,326
9,157,3,1237
9,164,4,8
9,170,5,335
9,172,2,8
9,175,2,573
9,183,3,8
9,188,3,33
9,199,4,8
9,202,1,33
9,208,3,8
9,225,4,8
9,245,4,99
9,252,5,55
9,262,4,8
9,263,5,95
9,271,2,8
9,277,5,592
9,282,1,36
9,283,3,55
9,290,3,89
9,291,2,36
9,301,4,8
9,308,2,36
9,309,1,46
9,313,3,341
9,333,2,99
9,334,1,33
9,337,5,33
9,349,3,8
9,353,4,8
9,355,5,89
9,356,3,95
9,358,3,95
9,362,4,1114
9,389,2,36
9,392,3,99
9,397,2,207
9,398,2,33
9,406,4,1265
9,410,4,99
9,416,4,8
9,421,4,36
9,423,4,8
9,425,4,335
9,428,2,8
9,432,4,148
9,434,5,8
9,437,4,148
9,451,3,8
9,466,2,1162
9,469,4,89
9,470,1,8
9,472,4,33
9,475,3,8
9,477,1,8
9,484,5,36
9,486,5,1114
9,487,5,95
9,488,5,8
9,499,3,148
9,505,2,82
9,519,4,99
9,522,3,195
9,525,3,376
9,554,3,8
9,555,5,8
9,564,3,148
9,568,3,8
9,583,3,8
9,585,1,1141
9,588,4,8
9,592,3,1181
9,609,1,1114
9,615,3,95
9,625,5,148
9,633,3,148
9,652,3,326
9,653,4,8
9,655,3,8
9,662,3,46
9,667,2,1232
9,671,1,148
9,683,1,1299
9,689,3,335
9,706,5,36
9,707,2,8
9,710,3,1183
9,718,3,8
9,720,3,148
9,724,1,335
9,735,4,8
9,736,3,89
9,737,1,8
9,754,4,1094
9,760,3,326
9,779,3,36
9,785,1,8
9,799,3,99
9,812,1,1172
9,828,4,8
9,836,3,148
9,843,4,8
9,850,1,335
9,852,1,1265
9,856,1,8
9,875,3,36
9,877,2,8
9,886,5,33
9,892,3,297
9,899,2,8
9,900,3,8
9,948,2,8
9,949,5,43
9,950,3,8
9,951,1,8
9,957,3,8
9,963,3,335
9,970,4,8
9,972,3,148
9,974,4,335
9,981,2,1252
9,983,2,99
9,985,3,8
9,995,5,99
9,996,2,36
9,1000,2,8
9,1001,3,95
9,1002,3,8
9,1015,4,8
9,1028,3,148
9,1032,2,8
9,1041,4,8
9,1043,3,89
9,1049,3,36
9,1055,4,148
9,1080,5,8
9,1083,3,8
9,1084,1,8
9,1094,3,89
9,1099,5,8
9,1114,2,381
9,1127,1,8
9,1138,2,8
9,1140,3,335
9,1147,2,8
9,1157,2,8
9,1167,5,8
9,1173,3,297
9,1178,4,8
9,1185,5,46
9,1190,5,95
9,1198,5,148
9,1199,4,1342
9,1206,4,1094
9,1208,2,99
9,1212,5,95
9,1219,1,36
9,1226,1,1114
9,1229,3,33
9,1235,4,8
9,1238,3,8
9,1246,3,8
9,1267,4,19
9,1268,3,95
9,1271,4,8
9,1275,5,1260
9,1293,5,89
9,1298,3,59
9,1300,4,36
9,1313,1,8
9,1316,5,89
9,1328,4,1320
9,1329,2,8
9,1331,4,99
9,1336,3,95
9,1340,3,89
9,1342,2,1232
9,1346,3,148
9,1353,4,8
9,1364,3,195
9,1370,2,33
9,1372,1,46
9,1379,5,8
9,1395,1,8
9,1396,1,8
9,1403,1,36
9,1407,4,566
9,1418,4,8
9,1422,2,8
9,1431,3,8
9,1432,2,8
9,1440,5,46
9,1448,3,33
9,1451,4,335
9,1452,5,8
9,1453,3,8
9,1454,5,89
9,1455,4,8
9,1458,3,8
9,1468,2,1252
9,1470,3,8
9,1484,5,8
9,1487,3,8
9,1488,4,8
9,1493,2,95
9,1498,5,8
9,1506,5,1260
9,1507,1,8
9,1508,4,8
9,1520,3,33
9,1526,3,95
9,1530,1,1094
9,1531,2,33
9,1532,3,335
9,1535,5,33
9,1543,3,8
9,1544,3,148
9,1570,2,8
9,1572,3,36
9,1578,1,1099
9,1586,2,1260
9,1587,2,36
9,1598,5,8
9,1602,2,95
9,1612,3,99
9,1615,3,8
9,1618,2,33
9,1623,4,8
9,1626,4,8
9,1629,2,297
9,1641,4,8
9,1646,3,36
9,1674,5,8
9,1675,4,33
9,1676,3,33
9,1684,2,8
9,1685,3,8
9,1689,3,8
9,1690,2,36
9,1693,3,1265
9,1700,3,1114
9,1703,3,8
9,1728,5,8
9,1741,2,99
9,1744,1,99
9,1752,3,8
9,1753,4,297
9,1771,2,95
9,1782,2,8
9,1801,4,8
9,1806,4,8
9,1809,3,46
9,1816,3,8
9,1817,3,1058
9,1821,4,33
9,1849,5,95
9,1857,4,8
9,1866,1,8
9,1868,3,1114
9,1873,4,455
9,1874,4,8
9,1875,4,8
9,1882,3,148
9,1889,3,582
9,1890,3,335
9,1899,3,1252
9,1901,3,33
9,1902,5,8
9,1921,3,99
9,1924,2,36
9,1927,2,33
9,1928,4,33
9,1934,2,95
9,1940,2,195
9,1946,3,36
9,1949,2,33
9,1953,3,36
9,1959,4,8
9,1967,4,95
9,1976,1,55
9,1980,3,8
9,1981,1,108
9,1983,5,70
9,1993,3,95
9,1998,5,140
9,2002,3,33
9,2014,4,8
9,2020,2,8
9,2021,5,46
9,2025,2,1114
9,2032,3,95
9,2042,3,8
9,2047,3,8
9,2058,2,8
9,2065,3,8
9,2066,3,95
9,2072,2,1094
9,2074,1,8
9,2082,2,1265
9,2089,5,89
9,2100,3,566
9,2102,5,8
9,2110,4,30
9,2125,3,8
9,2139,1,8
9,2141,1,33
9,2145,3,381
9,2151,2,8
9,2152,3,95
9,2153,4,8
9,2167,1,8
9,2168,2,1150
9,2169,4,36
9,2184,5,8
9,2189,2,95
9,2203,3,8
9,2208,4,8
9,2220,3,148
9,2266,3,148
9,2274,3,95
9,2280,1,8
9,2287,3,8
9,2289,5,89
9,2300,2,8
9,2310,4,8
9,2332,5,36
9,2333,4,8
9,2337,1,33
9,2345,3,99
9,2349,4,8
9,2353,4,8
9,2358,4,148
9,2362,4,36
9,2377,4,8
9,2391,1,8
9,2396,4,36
9,2397,3,1265
9,2406,4,8
9,2414,3,95
9,2415,4,36
9,2434,2,8
9,2435,3,33
9,2445,3,8
9,2450,3,8
9,2452,4,8
9,2462,5,36
9,2483,2,341
9,2486,1,89
9,2488,3,335
9,2490,2,8
9,2493,3,33
9,2504,3,8
9,2516,3,99
9,2523,3,8
9,2526,5,8
9,2527,4,8
9,2531,4,8
9,2534,3,148
9,2538,1,8
9,2542,3,95
9,2546,2,36
9,2549,4,148
9,2550,4,1180
9,2551,1,36
9,2552,1,8
9,2555,2,1252
9,2565,4,8
9,2577,3,8
9,2583,3,8
9,2585,3,8
9,2588,4,8
9,2594,4,455
9,2599,2,8
9,2610,3,95
9,2616,2,1181
9,2619,4,8
9,2625,3,517
9,2629,1,745
9,2637,4,8
9,2641,3,8
9,2650,3,1272
9,2654,3,36
9,2658,2,335
9,2659,2,1114
9,2666,2,95
9,2681,2,8
9,2685,1,46
9,2695,3,46
9,2705,1,8
9,2711,1,33
9,2714,3,1260
9,2725,3,335
9,2727,3,1114
9,2731,2,8
9,2743,1,33
9,2752,3,95
9,2756,2,95
9,2758,3,8
9,2782,5,8
9,2788,5,36
9,2801,3,8
9,2818,4,33
9,2820,3,148
9,2823,4,8
9,2826,5,99
9,2827,2,33
9,2829,2,8
9,2832,3,148
9,2835,4,33
9,2836,4,980
9,2837,5,1114
9,2839,5,33
9,2856,3,8
9,2860,5,8
9,2863,4,8
9,2873,4,8
9,2883,3,95
9,2884,4,10
9,2886,3,8
9,2894,1,1265
9,2896,3,8
9,2899,3,36
9,2903,3,1272
9,2917,2,33
9,2921,4,33
9,2928,1,36
9,2934,5,8
9,2954,1,1114
9,2960,1,89
9,2961,3,99
9,2962,2,1252
9,2966,1,8
9,2970,4,8
9,2978,1,33
9,2984,3,8
9,2990,5,22
9,2991,4,8
9,2999,3,8
9,3004,3,195
9,3012,3,8
9,3014,5,335
9,3018,4,70
9,3021,2,8
9,3025,3,8
9,3027,4,8
9,3029,2,8
9,3033,3,8
9,3034,5,148
9,3036,4,36
9,3039,2,95
9,3045,3,1114
9,3047,1,1114
9,3052,1,33
9,3053,3,8
9,3059,4,207
9,3061,3,8
9,3062,2,36
9,3070,1,8
9,3072,2,8
9,3078,3,8
9,3084,2,1252
9,3089,1,8
9,3090,2,95
9,3091,3,8
9,3092,4,95
9,3095,5,8
9,3096,3,95
9,3099,4,335
9,3100,5,8
9,3109,3,8
9,3116,2,381
9,3117,4,148
9,3133,2,36
9,3136,3,8
9,3138,4,33
9,3145,1,8
9,3148,3,8
9,3155,5,36
9,3162,4,46
9,3173,3,95
9,3175,2,36
9,3177,2,148
9,3179,3,8
9,3185,4,89
9,3189,3,1094
9,3194,3,95
9,3200,5,82
9,3203,2,33
9,3225,4,8
9,3227,3,8
9,3231,5,23
9,3237,3,8
9,3238,3,99
9,3239,1,1081
9,3240,1,8
9,3241,4,207
9,3243,2,8
9,3245,2,8
9,3251,1,46
9,3253,2,1114
9,3255,2,95
9,3259,3,95
9,3264,3,1265
9,3268,3,1265
9,3273,3,455
9,3290,3,36
9,3292,2,8
9,3304,4,55
9,3310,1,8
9,3313,4,33
9,3314,5,8
9,3318,3,1161
9,3321,4,8
9,3322,2,36
9,3325,4,8
9,3326,3,95
9,3342,5,127
9,3343,3,36
9,3347,3,1265
9,3348,1,8
9,3349,2,95
9,3350,3,1105
9,3356,3,33
9,3364,5,95
9,3372,4,33
9,3379,2,8
9,3381,1,8
9,3386,3,33
9,3391,3,8
9,3397,4,297
9,3404,3,95
9,3414,3,33
9,3421,5,8
9,3422,3,31
9,3432,2,8
9,3445,3,33
9,3447,5,8
9,3454,2,745
9,3458,3,95
9,3465,2,95
9,3466,2,99
9,3478,5,89
9,3486,3,95
9,3487,4,8
9,3490,4,8
9,3507,3,99
9,3511,1,8
9,3516,2,8
9,3521,3,8
9,3544,3,8
9,3561,4,8
9,3564,2,335
9,3566,3,8
9,3572,2,36
9,3581,4,8
9,3591,3,89
9,3611,2,1112
9,3619,3,36
9,3621,5,33
9,3622,4,33
9,3632,3,95
9,3635,5,8
9,3643,3,8
9,3651,3,297
9,3658,4,33
9,3671,4,95
9,3672,3,36
9,3679,1,1342
9,3684,3,8
9,3700,3,8
9,3844,2,653
9,3976,1,148
9,4040,1,1106
9,4231,2,980
9,4301,1,108
9,4340,4,1252
9,4351,2,308
9,4377,4,941
9,4384,5,343
9,4417,3,343
9,4423,5,343
9,4476,3,297
9,4505,3,297
9,4539,4,70
9,4550,5,297
9,4564,2,941
9,4576,4,1265
9,4608,4,472
9,4627,4,1114
9,4660,5,1265
9,4664,5,1342
9,4674,2,1094
9,4678,5,1112
9,4688,3,297
9,4706,3,455
9,4729,5,653
9,4749,5,1112
9,4766,3,297
9,4773,5,1216
9,4784,4,297
9,4794,4,297
9,4800,4,343
9,4809,5,1114
9,4828,3,517
9,4865,3,335
9,4866,2,1114
9,4876,3,297
9,4888,2,297
9,4930,4,297
9,4964,3,297
9,5017,5,1094
9,5041,5,1258
9,5072,3,335
9,5135,3,297
9,5160,2,1114
9,5161,2,585
9,5166,3,297
9,5183,3,297
9,5217,3,573
9,5230,3,455
9,5252,5,326
9,5290,2,1094
9,5302,4,1265
9,5310,3,297
9,5429,4,343
9,5457,5,297
9,5469,2,297
9,5486,1,1265
9,5511,4,297
9,5527,3,297
9,5535,1,941
9,5580,3,1272
9,5582,2,398
9,5596,2,297
9,5625,4,376
9,5639,2,1265
9,5643,4,1099
9,5649,5,1105
9,5651,2,941
9,5666,4,297
9,5674,1,376
9,5689,5,1215
9,5702,1,335
9,5706,3,297
9,5717,5,297
9,5718,3,297
9,5728,1,1265
9,5755,3,585
9,5792,4,653
9,5793,2,297
9,5839,2,517
9,5845,3,297
9,5877,5,297
9,5917,3,1272
9,5941,5,566
9,5960,4,297
9,5975,3,455
9,5984,2,472
9,6016,3,653
9,6040,2,297
9,6062,3,490
9,6076,1,1114
9,6090,4,297
9,6105,1,1294
9,6110,3,490
9,6113,5,1114
9,6114,4,398
9,6144,2,480
9,6153,1,1272
9,6155,3,529
9,6215,1,1114
9,6228,1,573
9,6252,2,1105
9,6262,3,1114
9,6305,3,1094
9,6326,1,1114
9,6396,3,941
9,6428,1,1265
9,6441,3,1105
9,6458,1,653
9,6476,5,1105
9,6485,5,1247
9,6491,4,941
9,6511,2,1150
9,6522,3,1105
9,6537,3,1105
9,6554,4,1248
9,6580,4,1320
9,6585,5,1191
9,6586,5,1265
9,6622,3,566
9,6625,4,1320
9,6626,5,1195
9,6638,4,1320
9,6647,5,1191
9,6661,3,1265
9,6702,2,490
9,6704,5,1209
9,6709,4,1247
9,6710,4,1319
9,6792,5,914
9,6813,4,1114
9,6863,2,472
9,6966,3,1318
9,6978,5,1265
9,7033,3,1265
9,7045,4,585
9,7062,3,1265
9,7075,3,1265
9,7095,3,1265
9,7103,5,464
9,7116,4,529
9,7139,3,1105
9,7189,3,1094
9,7201,2,1105
9,7203,4,1094
9,7290,1,1094
9,7319,3,1105
9,7344,4,1105
9,7346,2,1105
9,7374,3,1319
9,7412,4,566
9,7469,2,1319
9,7489,2,1094
9,7535,2,1105
9,7548,3,1265
9,7554,3,1265
9,7601,1,1114
9,7622,2,1094
9,7666,5,1105
9,7671,3,1105
9,7674,4,941
9,7709,3,1105
9,7719,2,1105
9,7803,1,1252
9,7840,2,1114
9,7856,3,1094
9,7888,3,1094
9,7931,3,1252
9,7939,4,1105
9,7978,3,1106
9,8075,3,1196
9,8119,3,1114
9,8269,4,941
9,8270,1,1318
9,8302,1,1114
9,8305,2,1265
9,8336,5,1198
9,8347,1,1105
9,8350,3,1252
9,8354,3,941
9,8356,1,941
9,8383,3,1105
9,8413,3,914
9,8423,3,1105
9,8447,2,1265
9,8501,1,1114
9,8553,3,1105
9,8572,2,980
9,8601,4,1094
9,8638,3,1105
9,8654,2,1246
9,8689,4,1094
9,8711,5,1318
9,8732,3,1105
9,8746,4,1320
9,8789,5,1245
9,8836,1,1265
9,8871,1,1099
9,8882,1,1265
9,8896,1,1265
9,8958,4,1272
9,8968,1,941
9,9052,1,1094
9,9058,5,1265
9,9113,1,1105
9,9132,2,1086
9,9152,1,1094
9,9191,4,1058
9,9198,1,1261
9,9222,3,1112
9,9350,1,1105
9,9447,1,1094
9,9505,3,1112
9,9604,3,941
9,9621,1,1105
9,9687,1,1105
9,9760,2,1094
9,9767,3,1105
9,9822,1,1086
9,9836,2,1161
9,9895,1,1271
9,9920,1,1105
9,9924,1,1114
9,9968,3,1319
9,10018,1,1094
9,10033,3,1319
9,10051,5,1105
9,10087,5,1081
9,10111,3,1094
9,10143,1,1105
9,10166,4,1150
9,10204,3,1094
9,10278,2,1338
9,10293,4,1252
9,10314,4,1105
9,10351,2,1133
9,10375,1,1240
9,10422,3,1252
9,10457,1,1081
9,10468,4,1247
9,10586,5,1232
9,10629,5,1272
9,10927,1,1193
9,10933,2,1215
9,10935,1,1112
9,10989,2,1105
9,10992,2,1181
9,10994,5,1237
9,11001,5,1112
9,11018,1,1252
9,11074,1,1106
9,11153,5,1245
9,11202,3,1220
9,11224,1,1288
9,11271,3,1220
9,11325,1,1190
9,11463,4,1271
9,11558,3,1178
9,11559,4,1232
9,11606,2,1265
9,11660,1,1252
9,11685,4,1326
9,11739,2,1232
9,12089,5,1265
9,12167,1,1299
9,12251,1,1294
9,12275,4,1335
9,12306,3,1335
9,12583,2,1288
9,12695,1,1183
9,12729,1,1335
9,12983,2,1326
9,13189,5,1252
9,13821,4,1338
10,2,2,8
10,12,3,8
10,21,3,966
10,30,5,90
10,45,1,45
10,52,4,762
10,60,4,1107
10,74,4,951
10,100,3,45
10,101,2,45
10,110,2,142
10,115,3,45
10,121,2,45
10,135,2,45
10,136,4,8
10,140,1,45
10,146,4,1141
10,150,4,90
10,159,4,90
10,191,4,90
10,203,1,951
10,208,4,90
10,212,4,90
10,226,4,475
10,264,2,67
10,282,5,251
10,291,5,90
10,314,4,1141
10,333,4,8
10,334,3,142
10,339,4,90
10,351,1,142
10,368,2,45
10,386,4,926
10,389,4,45
10,394,2,45
10,406,4,8
10,425,4,1141
10,433,3,8
10,436,3,142
10,437,3,1107
10,469,2,251
10,473,4,926
10,477,3,8
10,481,3,142
10,520,2,951
10,556,3,576
10,560,3,45
10,581,3,1141
10,606,3,45
10,608,1,951
10,613,4,8
10,633,2,251
10,663,3,951
10,667,3,125
10,676,3,45
10,681,3,90
10,683,4,766
10,691,2,45
10,725,2,45
10,729,4,475
10,753,2,142
10,754,2,8
10,759,3,8
10,762,2,951
10,766,3,8
10,787,3,90
10,794,2,766
10,803,3,219
10,808,2,161
10,824,4,90
10,828,2,8
10,843,1,45
10,850,2,251
10,852,3,161
10,856,2,1107
10,899,4,251
10,903,2,951
10,932,3,90
10,944,4,90
10,953,3,45
10,955,5,566
10,957,2,251
10,958,3,142
10,963,4,142
10,965,4,90
10,972,1,142
10,991,4,8
10,998,4,8
10,1002,4,90
10,1024,1,142
10,1032,3,1107
10,1048,2,1190
10,1055,3,766
10,1072,2,142
10,1073,4,518
10,1084,3,45
10,1096,3,8
10,1098,4,161
10,1111,3,8
10,1116,3,45
10,1127,3,45
10,1133,2,45
10,1134,2,926
10,1140,3,8
10,1185,4,90
10,1188,4,8
10,1193,4,45
10,1219,4,8
10,1226,4,8
10,1249,2,45
10,1253,1,142
10,1262,1,142
10,1274,4,383
10,1290,3,45
10,1306,3,1107
10,1313,3,8
10,1316,5,8
10,1323,3,45
10,1326,3,1107
10,1328,1,45
10,1330,4,45
10,1334,3,576
10,1342,4,125
10,1350,3,45
10,1364,2,576
10,1369,3,926
10,1370,3,219
10,1372,4,8
10,1379,5,926
10,1400,2,45
10,1401,3,8
10,1404,3,90
10,1414,2,8
10,1431,2,8
10,1437,2,45
10,1454,4,8
10,1459,4,45
10,1468,2,90
10,1484,4,142
10,1498,2,45
10,1532,4,8
10,1541,3,251
10,1547,3,762
10,1549,2,8
10,1570,3,968
10,1579,3,951
10,1586,2,251
10,1614,3,1107
10,1638,3,90
10,1640,4,8
10,1655,3,8
10,1665,5,125
10,1679,3,90
10,1685,2,209
10,1710,3,8
10,1717,4,90
10,1753,4,566
10,1764,3,142
10,1771,4,8
10,1814,3,142
10,1825,3,762
10,1843,3,8
10,1856,4,8
10,1864,2,45
10,1874,2,45
10,1894,4,8
10,1917,2,45
10,1934,4,1190
10,1943,3,1141
10,1950,1,251
10,1953,3,1107
10,1959,2,45
